GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",635,98,20,25,10,16,0,12,33,38,0,12,16,24,20,33,49,45,0,12,41,48,68,66,68,58,58,52,100,65,21,33,131,75
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",678,144,30,36,0,12,18,28,0,12,22,35,32,38,0,12,9,15,21,35,30,34,41,46,31,33,174,118,35,36,145,113,90,61
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",435,85,0,12,0,12,0,12,19,29,25,42,34,41,12,20,0,12,11,19,14,22,0,12,47,46,62,42,55,44,56,50,100,69
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",531,110,15,22,13,21,34,41,0,12,0,12,36,41,0,12,19,31,8,15,16,24,56,46,51,40,135,121,30,34,51,49,67,45
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",656,124,0,12,15,23,12,19,15,24,18,27,16,26,20,32,53,83,0,12,0,12,82,51,114,75,97,94,36,41,103,68,75,47
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",610,76,13,20,31,38,25,39,16,26,0,12,0,12,0,12,0,12,13,21,16,27,40,44,79,52,109,70,54,46,68,57,146,67
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",547,79,18,27,0,12,0,12,0,12,17,27,30,34,0,12,0,12,25,27,17,25,32,36,101,63,108,63,44,40,95,60,60,50
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",521,156,18,30,0,12,34,56,0,12,0,12,0,12,0,12,18,31,83,107,0,12,31,37,52,55,121,106,46,43,54,51,64,50
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",920,183,0,12,27,33,0,12,0,12,0,12,96,106,39,46,27,32,116,99,60,50,74,55,202,140,67,56,146,107,51,42,15,25
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",668,147,38,44,78,81,0,12,34,41,0,12,13,22,0,12,130,129,0,12,80,74,82,66,67,56,55,55,42,45,49,46,0,12
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",729,163,83,85,26,41,65,62,15,24,88,117,34,41,0,12,0,12,59,40,59,61,27,31,85,65,31,36,37,44,33,38,87,74
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",273,74,28,45,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,55,53,64,53,27,28,25,38,15,23,0,12,45,54
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",716,163,17,29,15,23,0,12,0,12,0,12,0,12,25,37,43,48,0,12,63,79,94,70,129,125,74,94,28,33,43,51,185,88
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",424,136,17,29,0,12,0,12,0,12,0,12,0,12,0,12,13,25,0,12,0,12,0,12,81,58,18,28,32,53,189,121,74,72
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",654,82,14,23,0,12,0,12,12,21,0,12,32,35,0,12,0,12,22,34,17,28,69,47,71,59,70,47,52,49,134,74,161,76
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",403,91,0,12,18,30,18,30,0,12,0,12,14,23,30,33,17,27,0,12,53,50,31,37,32,37,42,39,48,47,56,44,44,51
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",857,123,0,12,51,47,0,12,14,22,12,20,0,12,0,12,0,12,16,26,48,47,135,73,117,69,110,70,98,53,78,64,178,89
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",786,149,10,18,32,35,72,57,22,33,32,37,40,43,0,12,55,51,0,12,33,37,33,38,117,95,79,54,77,97,92,75,92,75
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",601,119,0,12,14,22,0,12,44,73,37,41,29,34,0,12,0,12,28,33,55,51,48,44,117,64,67,89,33,36,17,27,112,73
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",577,60,0,12,10,15,19,22,0,12,18,19,8,12,6,9,21,23,44,53,94,55,75,57,35,29,72,43,65,48,50,35,60,41
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",495,77,11,17,11,17,0,12,7,13,0,12,17,21,9,15,0,12,0,12,26,24,66,60,41,43,46,37,58,31,104,44,99,46
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",478,66,0,12,20,21,18,20,0,12,0,12,18,20,19,22,26,29,14,15,38,30,32,38,40,33,73,47,56,34,35,30,89,47
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",621,74,20,21,7,12,23,22,7,12,52,34,32,28,10,16,10,15,15,17,28,24,51,34,91,51,86,59,51,30,66,36,72,39
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",692,76,50,37,6,10,0,12,5,9,8,12,25,23,15,16,38,26,0,12,44,31,56,50,78,51,47,33,32,27,120,53,168,57
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",568,67,27,24,25,40,0,12,0,12,0,12,0,12,25,22,14,17,65,57,68,44,49,30,46,28,89,49,31,37,37,31,92,47
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",711,130,0,12,57,53,0,12,74,85,32,36,38,44,38,45,29,33,0,12,67,56,52,47,154,105,44,43,17,26,84,60,25,35
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",846,130,130,97,30,35,51,54,0,12,0,12,34,39,0,12,30,33,16,26,50,41,16,26,142,85,50,48,133,92,78,62,86,59
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",700,102,82,89,29,33,16,26,16,24,0,12,16,25,16,26,29,33,29,34,46,42,39,45,34,39,34,41,34,38,74,58,206,99
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",1285,166,106,103,49,47,114,79,15,25,70,42,34,40,16,25,50,50,22,37,177,123,133,64,133,70,127,105,68,57,81,46,90,62
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",483,50,31,29,17,15,26,26,0,12,21,18,7,10,0,12,6,10,16,14,59,32,28,19,53,30,33,21,40,22,54,28,92,29
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",385,44,12,13,17,16,0,12,6,9,12,14,6,8,0,12,11,12,5,8,16,14,34,18,53,29,21,15,42,23,68,32,82,38
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",762,64,27,26,49,51,10,15,18,20,51,41,29,45,10,16,5,8,8,11,38,30,62,35,88,46,83,54,54,30,59,35,171,51
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",429,49,9,16,0,12,0,12,0,12,0,12,30,26,9,14,0,12,39,29,35,28,19,21,28,25,0,12,29,24,56,37,175,53
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",1049,79,130,77,16,17,17,19,58,57,0,12,96,64,28,26,114,55,39,31,43,33,91,48,119,51,43,28,35,24,62,40,158,52
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",344,52,7,12,0,12,18,28,0,12,0,12,8,12,0,12,0,12,0,12,5,9,6,9,14,15,36,23,31,25,93,54,126,53
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",633,100,107,93,14,21,34,33,0,12,25,29,15,25,11,17,14,23,17,29,41,38,28,32,36,35,26,31,54,38,57,47,154,67
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",718,107,20,35,0,12,0,12,0,12,0,12,46,75,0,12,14,22,0,12,75,58,15,25,10,17,60,55,0,12,133,83,345,102
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",464,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,40,0,12,26,30,14,22,71,56,327,81
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",369,72,31,36,0,12,10,17,20,34,0,12,0,12,0,12,16,25,0,12,20,34,0,12,45,43,49,47,58,61,13,22,107,53
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",337,69,0,12,14,23,17,27,11,17,23,37,0,12,0,12,29,32,0,12,0,12,14,22,28,32,13,20,26,27,45,41,117,61
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",358,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,41,32,36,16,26,29,34,74,71,168,82
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",752,127,0,12,16,25,0,12,17,29,0,12,0,12,16,25,15,24,14,24,26,32,39,39,148,101,65,52,71,55,40,48,285,113
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",694,104,44,71,16,26,0,12,0,12,37,44,17,46,0,12,0,12,18,28,38,42,0,12,76,50,80,54,12,20,154,67,202,81
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",824,133,13,22,0,12,0,12,14,22,14,22,15,26,16,25,0,12,30,34,50,72,122,76,185,88,60,41,62,50,54,50,189,96
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",580,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,23,0,12,30,34,68,52,84,43,45,39,75,61,125,69,137,78
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",481,80,16,25,21,34,0,12,0,12,0,12,21,33,0,12,0,12,30,33,30,32,0,12,0,12,73,39,37,29,103,64,150,79
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",470,84,78,42,25,33,7,13,51,49,38,37,37,49,0,12,28,27,30,36,11,17,22,30,26,23,76,54,0,12,24,26,17,20
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",522,71,22,33,26,31,13,15,33,42,28,25,19,23,9,14,9,14,4,8,0,12,47,40,27,22,56,38,38,28,39,30,152,63
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",458,63,0,12,0,12,16,17,0,12,12,14,0,12,8,13,33,39,0,12,32,35,36,27,55,32,94,50,14,16,32,31,126,43
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",650,104,220,76,50,55,23,26,13,21,0,12,22,25,37,32,64,44,0,12,81,51,20,23,20,22,32,30,22,21,38,37,8,11
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",861,113,204,82,127,67,49,38,28,27,77,62,35,33,35,36,36,30,10,16,63,42,99,73,57,35,29,32,0,12,12,19,0,12
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",410,81,42,22,12,20,0,12,15,24,15,25,0,12,0,12,0,12,0,12,17,26,40,44,28,34,18,30,39,48,67,58,117,71
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",897,135,39,36,18,28,68,90,48,39,0,12,97,79,68,49,0,12,34,37,33,38,55,52,76,57,146,94,60,73,78,66,77,63
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",512,123,74,79,0,12,60,72,0,12,0,12,0,12,0,12,15,22,16,27,21,34,41,68,89,76,17,26,0,12,122,86,57,53
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",867,134,214,110,78,59,57,46,0,12,55,51,29,37,31,36,94,100,28,32,87,61,98,92,27,35,0,12,53,58,16,26,0,12
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",349,63,20,18,0,12,0,12,18,22,10,16,10,16,13,19,23,26,10,16,31,39,56,34,12,15,41,33,52,37,30,25,23,24
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",675,73,10,15,0,12,0,12,16,17,0,12,19,23,0,12,6,10,7,13,28,25,35,29,134,64,119,72,29,30,59,34,213,65
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",438,72,0,12,8,14,0,12,0,12,18,18,5,9,0,12,31,21,20,21,16,20,22,25,110,65,32,25,39,36,55,34,82,32
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",658,58,8,12,22,32,10,15,7,11,13,15,0,12,0,12,10,16,9,15,64,42,19,21,121,53,19,18,78,51,116,52,162,57
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",351,36,0,12,0,12,19,22,6,9,0,12,0,12,11,12,9,14,23,25,15,17,30,24,35,26,8,13,35,34,62,42,98,45
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",676,194,25,39,50,41,0,12,0,12,0,12,0,12,28,46,28,45,110,126,24,40,48,75,109,84,101,75,0,12,0,12,153,121
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",865,154,52,61,0,12,26,41,25,40,0,12,0,12,0,12,21,35,99,122,90,111,81,75,104,115,116,94,59,97,34,55,158,93
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",2104,283,136,146,48,58,171,132,0,12,26,42,41,64,0,12,0,12,43,70,105,79,245,112,565,238,232,124,117,92,151,103,224,158
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",1683,249,85,79,62,70,57,64,77,61,25,41,229,165,65,62,57,65,0,12,111,141,178,122,270,171,116,105,106,86,71,115,174,124
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",508,113,0,12,0,12,0,12,0,12,0,12,42,65,0,12,0,12,28,30,0,12,27,31,14,23,171,98,17,29,69,47,140,81
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",625,93,0,12,12,20,38,35,30,33,28,31,16,24,47,42,0,12,16,26,33,27,15,23,82,52,152,84,0,12,48,43,108,64
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",598,115,0,12,0,12,0,12,0,12,0,12,27,31,17,26,45,41,0,12,101,82,43,38,50,36,84,73,44,36,87,52,100,75
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",471,90,16,25,0,12,0,12,0,12,14,23,13,22,0,12,0,12,14,23,14,22,53,64,29,33,78,54,94,52,53,53,93,64
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",581,105,21,24,0,12,0,12,0,12,19,31,13,21,23,28,82,76,36,41,18,29,29,33,169,90,29,33,23,35,60,50,59,41
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",815,103,17,28,16,28,0,12,0,12,0,12,17,28,36,58,65,87,57,54,96,68,127,74,114,74,38,42,126,83,32,37,74,50
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",752,109,31,35,0,12,0,12,0,12,0,12,0,12,22,35,37,42,69,57,82,58,75,62,57,50,61,46,125,74,52,48,141,74
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",773,119,16,25,17,28,0,12,0,12,0,12,49,47,28,33,0,12,38,45,26,29,180,106,119,64,61,56,107,94,97,59,35,39
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",833,144,16,26,0,12,0,12,25,42,32,37,112,111,60,47,56,91,28,32,49,43,69,42,83,68,51,49,60,53,68,44,124,96
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",739,126,9,14,24,25,0,12,0,12,33,53,0,12,50,47,11,19,82,105,21,25,103,78,93,93,60,40,24,25,81,60,148,68
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",450,82,0,12,0,12,0,12,44,47,8,15,0,12,0,12,18,29,0,12,31,28,43,41,82,48,85,46,83,58,21,37,35,35
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",872,137,69,55,24,27,50,44,30,37,42,41,26,42,69,50,39,42,12,21,11,19,92,56,84,59,144,93,111,69,41,40,28,30
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",677,79,68,43,0,12,14,15,0,12,0,12,12,14,22,20,19,17,26,24,31,27,54,32,108,54,76,47,91,68,61,32,95,44
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",481,62,27,25,0,12,0,12,8,12,9,13,42,31,8,12,11,17,15,16,22,16,47,33,21,25,47,40,25,23,74,36,125,49
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",497,66,0,12,10,16,27,46,8,14,7,11,17,27,15,18,6,9,14,16,12,18,37,27,66,42,56,34,49,33,80,39,93,52
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",385,136,176,100,0,12,16,25,0,12,0,12,62,71,0,12,19,30,0,12,99,93,0,12,0,12,0,12,13,20,0,12,0,12
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",827,155,344,152,15,25,35,58,45,41,0,12,0,12,66,82,145,102,17,27,31,35,20,31,31,35,20,34,32,38,0,12,26,31
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",476,110,19,30,15,25,21,32,16,25,17,26,0,12,17,28,32,38,45,37,0,12,85,64,35,39,50,48,39,36,8,16,77,85
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",579,97,59,72,37,43,0,12,0,12,18,27,19,32,0,12,0,12,17,26,41,48,34,40,70,57,50,49,11,14,88,50,135,97
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",692,129,239,115,30,34,18,29,34,37,79,62,16,25,0,12,0,12,39,44,16,26,42,48,20,32,96,64,32,40,18,30,13,22
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",339,123,97,101,41,34,13,22,30,34,0,12,13,28,34,38,0,12,14,22,19,31,0,12,51,75,13,21,0,12,0,12,14,23
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1212,162,411,143,133,76,60,41,69,60,52,64,23,40,80,71,81,77,59,65,51,68,48,40,57,43,73,70,0,12,15,24,0,12
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",525,118,110,74,59,40,20,25,99,80,83,83,17,27,0,12,23,28,0,12,40,36,1,19,44,39,29,32,0,12,0,12,0,12
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",788,159,374,133,76,79,12,19,50,57,0,12,49,55,20,32,94,98,0,12,35,57,64,63,0,12,14,22,0,12,0,12,0,12
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",117,29,61,22,17,13,4,6,0,12,20,20,4,6,5,6,0,12,0,12,6,8,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",10,10,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,6,0,12,0,12,0,12,0,12,0,12
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",498,95,0,12,0,12,0,12,14,23,0,12,0,12,0,12,36,30,17,24,0,12,112,89,28,32,53,50,96,59,60,52,82,56
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",750,114,38,45,17,26,0,12,0,12,29,43,0,12,0,12,34,39,60,47,17,27,18,29,121,106,100,92,102,67,101,64,113,68
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",719,108,18,28,0,12,0,12,0,12,32,37,11,18,21,34,46,47,0,12,34,37,113,69,60,53,67,53,29,36,172,78,116,69
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",1061,140,54,49,0,12,66,105,0,12,0,12,0,12,141,100,62,51,0,12,80,55,124,75,166,104,46,44,82,77,166,74,74,57
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",610,81,16,25,0,12,0,12,36,40,0,12,0,12,56,50,0,12,0,12,15,25,66,66,17,29,19,29,72,58,89,64,224,82
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",578,96,22,35,0,12,17,26,0,12,0,12,0,12,0,12,0,12,15,25,50,49,47,41,40,45,48,44,31,36,85,59,223,85
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",482,80,0,12,15,25,0,12,0,12,0,12,0,12,15,25,0,12,0,12,38,40,0,12,16,25,31,37,29,34,87,53,251,96
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",415,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,18,28,33,38,34,37,50,37,113,59,151,66
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",593,116,0,12,0,12,0,12,36,41,0,12,0,12,0,12,26,32,0,12,45,40,33,37,19,31,40,41,105,96,128,60,161,87
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",159,50,0,12,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,26,30,0,12,57,37,42,40
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",469,88,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,36,41,36,43,55,52,33,37,38,40,31,36,93,65,128,65
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",447,84,0,12,0,12,0,12,0,12,0,12,19,30,0,12,22,34,19,29,16,25,45,52,74,60,31,37,24,30,95,57,102,68
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",482,98,0,12,0,12,0,12,0,12,0,12,37,42,0,12,20,32,10,18,0,12,29,32,122,90,65,49,0,12,77,61,122,73
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",531,103,0,12,0,12,36,41,0,12,0,12,0,12,11,19,75,57,17,27,55,48,36,41,16,26,92,99,49,45,44,48,100,59
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",762,112,15,22,21,33,63,52,35,40,0,12,0,12,0,12,36,42,0,12,109,69,15,24,30,34,83,69,94,69,167,89,94,61
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",574,105,0,12,12,18,17,26,48,47,27,31,0,12,0,12,9,15,33,37,56,88,102,61,124,75,75,60,12,18,46,43,13,19
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",789,101,15,24,8,15,9,16,40,37,44,40,11,17,39,42,17,27,49,45,97,65,67,47,120,64,101,68,50,45,55,51,67,44
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",743,94,0,12,0,12,16,25,16,25,17,26,32,38,27,30,47,37,36,40,26,34,87,65,200,97,99,61,58,42,29,32,53,46
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",652,123,16,25,0,12,68,83,0,12,50,57,22,33,10,17,19,29,29,34,42,36,82,104,60,50,74,51,38,41,74,51,68,51
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",643,114,0,12,19,31,34,42,14,22,15,24,15,25,17,27,25,38,29,35,38,60,47,42,109,78,66,56,41,46,78,59,96,68
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1263,161,85,74,0,12,16,26,20,30,0,12,17,28,128,109,34,40,116,67,124,55,153,85,113,99,118,74,179,96,46,49,114,93
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",952,147,37,41,19,30,14,24,0,12,22,36,17,27,89,92,18,29,56,50,195,123,70,50,112,70,88,106,36,39,58,41,121,63
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",854,140,18,28,14,24,32,36,90,84,0,12,15,25,20,32,18,29,0,12,97,60,77,58,162,104,65,81,30,32,79,74,137,103
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",580,139,73,105,0,12,0,12,0,12,0,12,58,72,40,43,0,12,37,45,0,12,50,46,73,51,17,30,12,18,56,38,164,92
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",240,89,18,30,0,12,0,12,14,22,0,12,0,12,45,73,0,12,0,12,50,75,0,12,0,12,15,25,0,12,59,75,39,47
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",614,108,16,27,0,12,0,12,32,37,0,12,0,12,18,29,14,23,0,12,54,52,49,46,17,26,93,85,26,32,49,45,246,96
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",483,110,0,12,0,12,0,12,0,12,0,12,0,12,15,23,45,71,0,12,0,12,27,32,54,39,58,56,17,26,81,55,186,106
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",934,125,20,31,0,12,22,37,48,53,51,48,17,27,49,47,0,12,16,26,62,42,132,101,169,79,93,66,132,89,49,57,74,42
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",540,96,0,12,0,12,15,25,16,25,0,12,0,12,0,12,22,35,0,12,28,32,26,30,63,51,73,57,51,38,49,55,197,95
